example_id,example_number,type,level,gold_verdict,pipeline_verdict,verdict_correct,model_name,model_vote,correct_count,incorrect_count,uncertain_count
5ade66e1554299728e26c713,2244,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade66e1554299728e26c713,2244,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade69e455429975fa854ec5,197,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5ade69e455429975fa854ec5,197,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade69e455429975fa854ec5,197,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade6b67554299728e26c71c,728,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade6b67554299728e26c71c,728,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade6b67554299728e26c71c,728,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade747555429939a52fe8c5,2183,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5ade747555429939a52fe8c5,2183,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5ade747555429939a52fe8c5,2183,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade7a435542997c77adee3a,258,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade7a435542997c77adee3a,258,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade7a435542997c77adee3a,258,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade811e5542992fa25da7a0,824,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade811e5542992fa25da7a0,824,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade811e5542992fa25da7a0,824,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade84d7554299728e26c72b,2319,comparison,hard,True,False,False,openai/gpt-4.1-nano,incorrect,0,1,0
5ade84d7554299728e26c72b,2319,comparison,hard,True,False,False,google/gemini-flash-1.5-8b,correct,1,0,0
5ade84d7554299728e26c72b,2319,comparison,hard,True,False,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade858a55429975fa854eea,338,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade858a55429975fa854eea,338,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade858a55429975fa854eea,338,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade8802554299728e26c72d,661,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5ade8802554299728e26c72d,661,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade8802554299728e26c72d,661,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade881f5542992fa25da7af,135,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5ade881f5542992fa25da7af,135,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5ade881f5542992fa25da7af,135,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5ade895955429975fa854ef5,2699,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5ade895955429975fa854ef5,2699,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade895955429975fa854ef5,2699,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade89d855429975fa854ef7,2739,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5ade89d855429975fa854ef7,2739,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade89d855429975fa854ef7,2739,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade8ad95542992fa25da7b8,2574,comparison,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5ade8ad95542992fa25da7b8,2574,comparison,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade8ad95542992fa25da7b8,2574,comparison,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade8bd955429975fa854f04,935,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade8bd955429975fa854f04,935,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade8bd955429975fa854f04,935,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade908b55429975fa854f13,494,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5ade908b55429975fa854f13,494,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5ade908b55429975fa854f13,494,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade914b55429939a52fe8f9,578,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5ade914b55429939a52fe8f9,578,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade914b55429939a52fe8f9,578,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade9545554299728e26c740,431,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5ade9545554299728e26c740,431,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade9545554299728e26c740,431,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade9545554299728e26c741,569,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5ade9545554299728e26c741,569,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade9545554299728e26c741,569,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade982f554299728e26c753,1927,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade982f554299728e26c753,1927,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade982f554299728e26c753,1927,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade99235542997c77adee7f,2514,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5ade99235542997c77adee7f,2514,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5ade99235542997c77adee7f,2514,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5ade99295542992fa25da7d8,586,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5ade99295542992fa25da7d8,586,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5ade99295542992fa25da7d8,586,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade99ad554299728e26c75d,1141,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5ade99ad554299728e26c75d,1141,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade99ad554299728e26c75d,1141,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5ade9c9c5542997c77adee8c,517,bridge,hard,True,False,False,openai/gpt-4.1-nano,incorrect,0,1,0
5ade9c9c5542997c77adee8c,517,bridge,hard,True,False,False,google/gemini-flash-1.5-8b,incorrect,0,1,0
5ade9c9c5542997c77adee8c,517,bridge,hard,True,False,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adea0c5554299728e26c776,637,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adea0c5554299728e26c776,637,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adea0c5554299728e26c776,637,comparison,hard,True,True,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adea19a55429939a52fe919,1331,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adea19a55429939a52fe919,1331,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adea19a55429939a52fe919,1331,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adea62e55429975fa854f3b,2448,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adea62e55429975fa854f3b,2448,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adea62e55429975fa854f3b,2448,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adea83b55429975fa854f53,583,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adea83b55429975fa854f53,583,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adea83b55429975fa854f53,583,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adea9ea55429939a52fe934,265,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adea9ea55429939a52fe934,265,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adea9ea55429939a52fe934,265,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adeb78a554299728e26c77a,2286,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adeb78a554299728e26c77a,2286,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adeb78a554299728e26c77a,2286,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adeb95d5542992fa25da827,526,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adeb95d5542992fa25da827,526,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adeb95d5542992fa25da827,526,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adebea1554299728e26c7b6,609,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adebea1554299728e26c7b6,609,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adebea1554299728e26c7b6,609,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adec4695542992fa25da83a,2830,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adec4695542992fa25da83a,2830,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adec4695542992fa25da83a,2830,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adec62a55429975fa854f89,467,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adec62a55429975fa854f89,467,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adec62a55429975fa854f89,467,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adec62e5542992fa25da841,2166,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adec62e5542992fa25da841,2166,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adec62e5542992fa25da841,2166,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adec96e5542995534e8c712,815,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adec96e5542995534e8c712,815,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adec96e5542995534e8c712,815,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adecc7755429975fa854f9d,1270,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adecc7755429975fa854f9d,1270,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adecc7755429975fa854f9d,1270,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5aded04755429975fa854fa7,782,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5aded04755429975fa854fa7,782,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5aded04755429975fa854fa7,782,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adef1b35542993a75d263af,232,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adef1b35542993a75d263af,232,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adef1b35542993a75d263af,232,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adef80b5542993a75d263c4,201,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adef80b5542993a75d263c4,201,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adef80b5542993a75d263c4,201,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adefdd75542995ec70e8f4e,771,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adefdd75542995ec70e8f4e,771,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adefdd75542995ec70e8f4e,771,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adefe645542992d7e9f926c,870,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adefe645542992d7e9f926c,870,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adefe645542992d7e9f926c,870,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adeffa85542992d7e9f926f,487,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adeffa85542992d7e9f926f,487,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adeffa85542992d7e9f926f,487,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf043b5542993a75d263d4,476,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf043b5542993a75d263d4,476,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf043b5542993a75d263d4,476,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf04c95542993a75d263d5,698,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf04c95542993a75d263d5,698,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf04c95542993a75d263d5,698,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf076f5542992d7e9f9277,563,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf076f5542992d7e9f9277,563,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf076f5542992d7e9f9277,563,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf07f25542992d7e9f9279,1394,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf07f25542992d7e9f9279,1394,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf07f25542992d7e9f9279,1394,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf099a5542992d7e9f927f,641,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf099a5542992d7e9f927f,641,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf099a5542992d7e9f927f,641,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf0ae45542992d7e9f9286,217,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5adf0ae45542992d7e9f9286,217,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf0ae45542992d7e9f9286,217,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf0cbd5542993a75d263e0,243,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf0cbd5542993a75d263e0,243,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf0cbd5542993a75d263e0,243,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf123f5542995ec70e8f63,2754,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf123f5542995ec70e8f63,2754,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf123f5542995ec70e8f63,2754,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf17f95542995ec70e8f6c,830,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf17f95542995ec70e8f6c,830,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf17f95542995ec70e8f6c,830,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adf21bc5542993344016bf4,2705,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf21bc5542993344016bf4,2705,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf21bc5542993344016bf4,2705,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf227a5542992d7e9f92a6,267,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf227a5542992d7e9f92a6,267,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf227a5542992d7e9f92a6,267,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf24155542992d7e9f92af,508,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf24155542992d7e9f92af,508,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf24155542992d7e9f92af,508,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf27775542993344016c00,527,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5adf27775542993344016c00,527,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf27775542993344016c00,527,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf2d375542993344016c0d,2522,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf2d375542993344016c0d,2522,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf2d375542993344016c0d,2522,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf2fa35542993344016c11,956,comparison,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf2fa35542993344016c11,956,comparison,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf2fa35542993344016c11,956,comparison,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf315c5542995ec70e8f8b,1831,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf315c5542995ec70e8f8b,1831,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf315c5542995ec70e8f8b,1831,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adf32165542993344016c15,2718,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf32165542993344016c15,2718,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf32165542993344016c15,2718,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf32ee5542995534e8c767,2149,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf32ee5542995534e8c767,2149,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf32ee5542995534e8c767,2149,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf33965542993344016c20,701,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf33965542993344016c20,701,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf33965542993344016c20,701,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf33a05542993344016c22,1198,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf33a05542993344016c22,1198,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf33a05542993344016c22,1198,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf34955542993a75d26423,728,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf34955542993a75d26423,728,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf34955542993a75d26423,728,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf34d35542993a75d26425,343,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf34d35542993a75d26425,343,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf34d35542993a75d26425,343,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adf34ff5542992d7e9f92ce,1412,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf34ff5542992d7e9f92ce,1412,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf34ff5542992d7e9f92ce,1412,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf35935542993344016c36,2404,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf35935542993344016c36,2404,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf35935542993344016c36,2404,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf37785542992d7e9f92d3,1997,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf37785542992d7e9f92d3,1997,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf37785542992d7e9f92d3,1997,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf39295542992d7e9f92df,912,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf39295542992d7e9f92df,912,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf39765542993a75d26435,1032,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf39765542993a75d26435,1032,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf39765542993a75d26435,1032,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf39ce5542995534e8c76d,879,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf39ce5542995534e8c76d,879,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf39d45542992d7e9f92e5,397,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf39d45542992d7e9f92e5,397,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf39d45542992d7e9f92e5,397,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf39d55542992d7e9f92e6,1478,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf39d55542992d7e9f92e6,1478,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf39d55542992d7e9f92e6,1478,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf3a4f5542992d7e9f92ec,613,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf3a4f5542992d7e9f92ec,613,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf3a4f5542992d7e9f92ec,613,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf3ab95542992d7e9f92f3,463,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf3ab95542992d7e9f92f3,463,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf3ab95542992d7e9f92f3,463,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf3e355542993a75d26440,228,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf3e355542993a75d26440,228,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf3e355542993a75d26440,228,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf3e835542993a75d26442,894,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf3e835542993a75d26442,894,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf3e835542993a75d26442,894,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf3f1d5542992d7e9f9310,1751,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf3f1d5542992d7e9f9310,1751,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf3f1d5542992d7e9f9310,1751,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adf430e5542993a75d2645e,655,comparison,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf430e5542993a75d2645e,655,comparison,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf430e5542993a75d2645e,655,comparison,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf434c5542993a75d26462,1936,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5adf434c5542993a75d26462,1936,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf434c5542993a75d26462,1936,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5adf490a5542993a75d26488,775,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf490a5542993a75d26488,775,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5adf490a5542993a75d26488,775,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adf49935542993a75d26491,2156,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf49935542993a75d26491,2156,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf49935542993a75d26491,2156,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf4a275542993a75d26498,389,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5adf4a275542993a75d26498,389,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,incorrect,0,1,0
5adf4a275542993a75d26498,389,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5adf4b335542993a75d264a5,272,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf4b335542993a75d264a5,272,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf4b335542993a75d264a5,272,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf4ba65542992d7e9f931c,659,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf4ba65542992d7e9f931c,659,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf4ba65542992d7e9f931c,659,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf4da15542995534e8c780,2357,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5adf4da15542995534e8c780,2357,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5adf4da15542995534e8c780,2357,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5adf50c05542992d7e9f931e,683,comparison,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
